"st" "flag_fthb" "prop_type" "count" "fico_avg" "avg_ltv" "avg_dti" "year" "quart"
"10187" "CT" "N" "PU" 18 707.833333333333 71.7777777777778 38.3333333333333 "2004" "1"
"10188" "CT" "N" "SF" 1607 710.70939639079 70.0777846919726 35.5146235220909 "2004" "1"
"10189" "CT" "Y" "CO" 53 726.471698113208 79.6603773584906 35.2452830188679 "2004" "1"
"10190" "CT" "Y" "SF" 146 717.342465753425 81.5890410958904 36.1643835616438 "2004" "1"
"10191" "DC" "" "CO" 19 732.947368421053 73.7894736842105 23.7894736842105 "2004" "1"
"10192" "DC" "" "PU" 2 737.5 77 32.5 "2004" "1"
"10193" "DC" "" "SF" 48 692.833333333333 61.0833333333333 33.375 "2004" "1"
"10194" "DC" "N" "CO" 100 725.02 66.06 34.18 "2004" "1"
"10195" "DC" "N" "CP" 8 721.125 65.25 33.375 "2004" "1"
"10196" "DC" "N" "PU" 13 700.461538461538 63.4615384615385 28.6153846153846 "2004" "1"
"10197" "DC" "N" "SF" 253 697.667984189723 63.9407114624506 33.6442687747036 "2004" "1"
"10198" "DC" "Y" "CO" 21 730.761904761905 80.6190476190476 32.9523809523809 "2004" "1"
"10199" "DC" "Y" "SF" 17 720.823529411765 82 32.4117647058824 "2004" "1"
"10200" "DE" "" "CO" 29 727.068965517241 70.6551724137931 31.1379310344828 "2004" "1"
"10201" "DE" "" "LH" 1 772 17 19 "2004" "1"
"10202" "DE" "" "MH" 2 790 55.5 28 "2004" "1"
"10203" "DE" "" "PU" 30 728.1 63.9666666666667 30.1333333333333 "2004" "1"
"10204" "DE" "" "SF" 193 714.730569948186 70.440414507772 32.740932642487 "2004" "1"
"10205" "DE" "N" "CO" 71 733.211267605634 72.2535211267606 31.0845070422535 "2004" "1"
"10206" "DE" "N" "PU" 144 720.652777777778 77.7916666666667 35.2986111111111 "2004" "1"
"10207" "DE" "N" "SF" 672 712.215773809524 75.0788690476191 34.5833333333333 "2004" "1"
"10208" "DE" "Y" "CO" 12 702.666666666667 82.1666666666667 33.9166666666667 "2004" "1"
"10209" "DE" "Y" "MH" 1 649 95 43 "2004" "1"
"10210" "DE" "Y" "PU" 24 702.416666666667 79.625 37.5416666666667 "2004" "1"
"10211" "DE" "Y" "SF" 88 708.625 81.7159090909091 33.1022727272727 "2004" "1"
"10212" "FL" "" "CO" 640 730.0828125 73.478125 27.85 "2004" "1"
"10213" "FL" "" "LH" 2 696 72 26 "2004" "1"
"10214" "FL" "" "MH" 38 710.105263157895 78.4736842105263 30.4473684210526 "2004" "1"
"10215" "FL" "" "PU" 957 724.954022988506 72.1034482758621 25.7899686520376 "2004" "1"
"10216" "FL" "" "SF" 2805 718.869875222816 68.9208556149733 32.1818181818182 "2004" "1"
"10217" "FL" "N" "CO" 2327 722.002578427159 76.3738719381177 32.104426299957 "2004" "1"
"10218" "FL" "N" "LH" 3 724.333333333333 81.6666666666667 26 "2004" "1"
"10219" "FL" "N" "MH" 112 707.651785714286 80.4642857142857 34.7321428571429 "2004" "1"
"10220" "FL" "N" "PU" 4401 714.222449443308 75.6389456941604 35.0320381731425 "2004" "1"
"10221" "FL" "N" "SF" 9176 708.21556233653 74.5730165649521 34.2246076721883 "2004" "1"
"10222" "FL" "Y" "CO" 385 718.87012987013 83.9168831168831 37.7350649350649 "2004" "1"
"10223" "FL" "Y" "MH" 16 679 90.0625 32.375 "2004" "1"
"10224" "FL" "Y" "PU" 517 710.214700193424 84.0851063829787 37.8297872340426 "2004" "1"
"10225" "FL" "Y" "SF" 781 705.715749039693 84.157490396927 36.6837387964149 "2004" "1"
"10226" "GA" "" "CO" 42 727.833333333333 76.1904761904762 31.0952380952381 "2004" "1"
"10227" "GA" "" "MH" 27 674.222222222222 83.4074074074074 33.7407407407407 "2004" "1"
"10228" "GA" "" "PU" 151 717.596026490066 74.2913907284768 33.9205298013245 "2004" "1"
"10229" "GA" "" "SF" 1360 709.173529411765 75.6845588235294 34.1007352941176 "2004" "1"
"10230" "GA" "N" "CO" 155 729.632258064516 77.2516129032258 33.0193548387097 "2004" "1"
"10231" "GA" "N" "LH" 1 695 80 26 "2004" "1"
"10232" "GA" "N" "MH" 48 694.104166666667 84.0833333333333 35.2083333333333 "2004" "1"
"10233" "GA" "N" "PU" 1435 723.772822299652 75.5059233449477 33.9449477351916 "2004" "1"
"10234" "GA" "N" "SF" 4874 712.533442757489 76.7835453426344 34.8900287238408 "2004" "1"
"10235" "GA" "Y" "CO" 43 727.395348837209 80.6511627906977 37.6511627906977 "2004" "1"
"10236" "GA" "Y" "MH" 12 699.25 88.9166666666667 32.5833333333333 "2004" "1"
"10237" "GA" "Y" "PU" 139 716.575539568345 80.7625899280576 32.8345323741007 "2004" "1"
"10238" "GA" "Y" "SF" 307 709.055374592834 85.1009771986971 33.6742671009772 "2004" "1"
"10239" "GU" "N" "SF" 27 698.703703703704 79.6296296296296 37.8888888888889 "2004" "1"
"10240" "GU" "Y" "CO" 2 681.5 85 21 "2004" "1"
"10241" "GU" "Y" "SF" 8 702.375 78.375 35.25 "2004" "1"
"10242" "HI" "" "CO" 78 727.666666666667 65.1410256410256 31.1923076923077 "2004" "1"
"10243" "HI" "" "MH" 5 692.6 82.2 30.6 "2004" "1"
"10244" "HI" "" "PU" 28 713.821428571429 65.6071428571429 32.4285714285714 "2004" "1"
"10245" "HI" "" "SF" 51 716.745098039216 62.6862745098039 33.7843137254902 "2004" "1"
"10246" "HI" "N" "CO" 293 724.901023890785 73.8600682593857 36.0819112627986 "2004" "1"
"10247" "HI" "N" "LH" 1 798 42 41 "2004" "1"
"10248" "HI" "N" "PU" 174 714.379310344828 74.0459770114943 38.2068965517241 "2004" "1"
"10249" "HI" "N" "SF" 352 721.622159090909 66.8721590909091 39.4176136363636 "2004" "1"
"10250" "HI" "Y" "CO" 53 721.981132075472 77.1509433962264 36.7358490566038 "2004" "1"
"10251" "HI" "Y" "PU" 25 713.64 80.88 36.12 "2004" "1"
"10252" "HI" "Y" "SF" 19 744.210526315789 79.6315789473684 37.2631578947368 "2004" "1"
"10253" "IA" "" "CO" 16 752.875 79.0625 31.5 "2004" "1"
"10254" "IA" "" "MH" 12 721.75 83 37 "2004" "1"
"10255" "IA" "" "PU" 29 736.551724137931 71.8620689655172 21.7241379310345 "2004" "1"
"10256" "IA" "" "SF" 746 720.675603217158 75.9490616621984 29.7815013404826 "2004" "1"
"10257" "IA" "N" "CO" 46 735.630434782609 77.3260869565217 36.4782608695652 "2004" "1"
"10258" "IA" "N" "MH" 5 711 78.4 41.4 "2004" "1"
"10259" "IA" "N" "PU" 41 738.292682926829 75.4634146341463 36.2926829268293 "2004" "1"
"10260" "IA" "N" "SF" 1649 719.828380836871 78.5476046088538 34.990903577926 "2004" "1"
"10261" "IA" "Y" "CO" 19 742.315789473684 83.3684210526316 39.2105263157895 "2004" "1"
"10262" "IA" "Y" "MH" 1 715 95 17 "2004" "1"
"10263" "IA" "Y" "PU" 14 720.5 81.7142857142857 37.7142857142857 "2004" "1"
"10264" "IA" "Y" "SF" 319 714.003134796238 85.141065830721 34 "2004" "1"
"10265" "ID" "" "CO" 8 754.5 78.5 26.5 "2004" "1"
"10266" "ID" "" "MH" 14 708 74.4285714285714 42.5714285714286 "2004" "1"
"10267" "ID" "" "PU" 81 729.666666666667 73.2962962962963 29.6913580246914 "2004" "1"
"10268" "ID" "" "SF" 379 715.218997361478 75.4248021108179 31.3984168865435 "2004" "1"
"10269" "ID" "N" "CO" 13 759.384615384615 72.3846153846154 35.3076923076923 "2004" "1"
"10270" "ID" "N" "MH" 26 725.692307692308 78.0384615384615 35 "2004" "1"
"10271" "ID" "N" "PU" 246 735.536585365854 74.1747967479675 34.6869918699187 "2004" "1"
"10272" "ID" "N" "SF" 784 715.488520408163 76.8316326530612 36.6900510204082 "2004" "1"
"10273" "ID" "Y" "CO" 2 737 76.5 48 "2004" "1"
"10274" "ID" "Y" "MH" 4 713.5 95 33.5 "2004" "1"
"10275" "ID" "Y" "PU" 29 716.758620689655 80.7931034482759 34.6551724137931 "2004" "1"
"10276" "ID" "Y" "SF" 102 709.156862745098 85.2647058823529 34.5098039215686 "2004" "1"
"10277" "IL" "" "CO" 200 721.84 71.26 30.37 "2004" "1"
"10278" "IL" "" "MH" 1 678 94 46 "2004" "1"
"10279" "IL" "" "PU" 191 723.052356020942 68.3193717277487 28.1623036649215 "2004" "1"
"10280" "IL" "" "SF" 1801 711.761799000555 70.5252637423654 32.2243198223209 "2004" "1"
"10281" "IL" "N" "CO" 1170 721.888034188034 74.9555555555555 34.4145299145299 "2004" "1"
"10282" "IL" "N" "LH" 4 730.5 67.5 44.25 "2004" "1"
"10283" "IL" "N" "MH" 12 718.666666666667 81.8333333333333 31.8333333333333 "2004" "1"
"10284" "IL" "N" "PU" 702 715.242165242165 74.3660968660969 37.1239316239316 "2004" "1"
"10285" "IL" "N" "SF" 8041 711.299465240642 73.7060067155826 34.709613232185 "2004" "1"
"10286" "IL" "Y" "CO" 225 716.453333333333 82.5777777777778 36.3511111111111 "2004" "1"
"10287" "IL" "Y" "MH" 1 674 95 49 "2004" "1"
"10288" "IL" "Y" "PU" 72 709.555555555556 82.1388888888889 37.1805555555556 "2004" "1"
"10289" "IL" "Y" "SF" 646 714.114551083591 85.2616099071207 34.6594427244582 "2004" "1"
"10290" "IN" "" "CO" 37 728.432432432432 76.7567567567568 27.5135135135135 "2004" "1"
"10291" "IN" "" "MH" 4 687.5 86.5 32 "2004" "1"
"10292" "IN" "" "PU" 70 732.642857142857 75.3428571428571 23.3142857142857 "2004" "1"
"10293" "IN" "" "SF" 1084 716.596863468635 75.9455719557196 31.6559040590406 "2004" "1"
"10294" "IN" "N" "CO" 98 733.061224489796 75.4387755102041 31.4591836734694 "2004" "1"
"10295" "IN" "N" "MH" 33 716.393939393939 82.3636363636364 33 "2004" "1"
"10296" "IN" "N" "PU" 358 720.45530726257 78.427374301676 35.2234636871508 "2004" "1"
"10297" "IN" "N" "SF" 4276 714.335126286249 77.9113657623948 33.400374181478 "2004" "1"
"10298" "IN" "Y" "CO" 21 716.285714285714 87.6190476190476 33.8571428571429 "2004" "1"
"10299" "IN" "Y" "MH" 6 701.833333333333 86.6666666666667 41.5 "2004" "1"
"10300" "IN" "Y" "PU" 27 717.222222222222 80.5185185185185 29.7037037037037 "2004" "1"
"10301" "IN" "Y" "SF" 365 708.909589041096 85.013698630137 33.0821917808219 "2004" "1"
"10302" "KS" "" "CO" 2 732.5 71.5 12.5 "2004" "1"
"10303" "KS" "" "MH" 7 740.571428571429 82.5714285714286 37 "2004" "1"
"10304" "KS" "" "PU" 40 739.125 74.6 22.45 "2004" "1"
"10305" "KS" "" "SF" 288 713.819444444444 77.9270833333333 29.1388888888889 "2004" "1"
"10306" "KS" "N" "CO" 9 754.444444444444 81.6666666666667 34.2222222222222 "2004" "1"
"10307" "KS" "N" "MH" 12 726.583333333333 80 38.3333333333333 "2004" "1"
"10308" "KS" "N" "PU" 315 726.469841269841 75.1587301587302 34.7333333333333 "2004" "1"
"10309" "KS" "N" "SF" 1389 713.480921526278 78.6702663786897 34.0539956803456 "2004" "1"
"10310" "KS" "Y" "CO" 3 754.666666666667 70.3333333333333 35.6666666666667 "2004" "1"
"10311" "KS" "Y" "PU" 44 715.295454545455 81.0454545454545 36.1363636363636 "2004" "1"
"10312" "KS" "Y" "SF" 163 720.932515337423 83.9754601226994 33.6196319018405 "2004" "1"
"10313" "KY" "" "CO" 8 760 70.75 29.125 "2004" "1"
"10314" "KY" "" "MH" 3 677.666666666667 89.6666666666667 39.6666666666667 "2004" "1"
"10315" "KY" "" "PU" 13 721.461538461538 74.1538461538462 34.6923076923077 "2004" "1"
"10316" "KY" "" "SF" 561 713.645276292335 74.3636363636364 32.397504456328 "2004" "1"
"10317" "KY" "N" "CO" 78 730.564102564103 71.4358974358974 35 "2004" "1"
"10318" "KY" "N" "LH" 6 766.333333333333 78.8333333333333 49.6666666666667 "2004" "1"
"10319" "KY" "N" "MH" 17 699.411764705882 81.4705882352941 33.4705882352941 "2004" "1"
"10320" "KY" "N" "PU" 60 724.05 75.4666666666667 33.7833333333333 "2004" "1"
"10321" "KY" "N" "SF" 2636 716.001138088012 76.8437025796662 33.8137329286798 "2004" "1"
"10322" "KY" "Y" "CO" 15 750.8 79.3333333333333 32.2 "2004" "1"
"10323" "KY" "Y" "MH" 9 694.111111111111 88.6666666666667 31.3333333333333 "2004" "1"
"10324" "KY" "Y" "PU" 6 726.5 80 32.1666666666667 "2004" "1"
"10325" "KY" "Y" "SF" 253 719.177865612648 84.0553359683795 32.1620553359684 "2004" "1"
"10326" "LA" "" "CO" 3 701.666666666667 83 34.6666666666667 "2004" "1"
"10327" "LA" "" "MH" 6 669.5 87.8333333333333 29.6666666666667 "2004" "1"
"10328" "LA" "" "PU" 3 727.666666666667 86 35.3333333333333 "2004" "1"
"10329" "LA" "" "SF" 249 698.582329317269 78.3333333333333 33.8473895582329 "2004" "1"
"10330" "LA" "N" "CO" 47 724.617021276596 81.7659574468085 28.1914893617021 "2004" "1"
"10331" "LA" "N" "MH" 17 722.941176470588 83.0588235294118 35.9411764705882 "2004" "1"
"10332" "LA" "N" "PU" 52 705.980769230769 73.6730769230769 36.0192307692308 "2004" "1"
"10333" "LA" "N" "SF" 1751 708.352941176471 78.8937749857224 33.1062250142776 "2004" "1"
"10334" "LA" "Y" "CO" 8 751.875 86.5 33.875 "2004" "1"
"10335" "LA" "Y" "MH" 5 690.8 90.8 31.6 "2004" "1"
"10336" "LA" "Y" "PU" 10 700.8 80.5 33 "2004" "1"
"10337" "LA" "Y" "SF" 161 706.347826086957 85.8447204968944 33.4844720496894 "2004" "1"
"10338" "MA" "" "CO" 131 727.839694656489 68.5954198473282 35.3435114503817 "2004" "1"
"10339" "MA" "" "PU" 9 706.555555555556 64.8888888888889 35.3333333333333 "2004" "1"
"10340" "MA" "" "SF" 1299 715.89376443418 64.0777521170131 35.7829099307159 "2004" "1"
"10341" "MA" "N" "CO" 449 721.501113585746 70.3674832962138 35.9688195991091 "2004" "1"
"10342" "MA" "N" "LH" 5 700.6 68.4 48.4 "2004" "1"
"10343" "MA" "N" "PU" 14 731.142857142857 79.7857142857143 37.2142857142857 "2004" "1"
"10344" "MA" "N" "SF" 3255 712.599078341014 65.5674347158218 36.7016897081413 "2004" "1"
"10345" "MA" "Y" "CO" 122 731.934426229508 79.0573770491803 34.9836065573771 "2004" "1"
"10346" "MA" "Y" "SF" 303 717.986798679868 80.2772277227723 36.6138613861386 "2004" "1"
"10347" "MD" "" "CO" 134 731.410447761194 69.9850746268657 26.0746268656716 "2004" "1"
"10348" "MD" "" "LH" 6 728 88.1666666666667 25.1666666666667 "2004" "1"
"10349" "MD" "" "MH" 4 724.75 82.5 38.5 "2004" "1"
"10350" "MD" "" "PU" 320 719.425 71.678125 28.0125 "2004" "1"
"10351" "MD" "" "SF" 1126 717.928952042629 67.9236234458259 30.7273534635879 "2004" "1"
"10352" "MD" "N" "CO" 569 725.706502636204 70.4077328646749 34.7891036906854 "2004" "1"
"10353" "MD" "N" "CP" 2 717 67 46.5 "2004" "1"
"10354" "MD" "N" "LH" 5 707.2 70.2 25.4 "2004" "1"
"10355" "MD" "N" "MH" 4 748.75 79.5 29 "2004" "1"
"10356" "MD" "N" "PU" 1536 714.740885416667 72.9453125 34.8697916666667 "2004" "1"
"10357" "MD" "N" "SF" 4036 710.834489593657 71.1801288404361 34.3914767096135 "2004" "1"
"10358" "MD" "Y" "CO" 84 725.642857142857 81.9404761904762 35.3928571428571 "2004" "1"
"10359" "MD" "Y" "LH" 2 677.5 85 39.5 "2004" "1"
"10360" "MD" "Y" "MH" 3 738.666666666667 86.6666666666667 38 "2004" "1"
"10361" "MD" "Y" "PU" 164 724.146341463415 79.1829268292683 33.8841463414634 "2004" "1"
"10362" "MD" "Y" "SF" 313 720.038338658147 80.7348242811502 35.408945686901 "2004" "1"
"10363" "ME" "" "CO" 8 716.5 64.125 37.75 "2004" "1"
"10364" "ME" "" "MH" 1 699 74 44 "2004" "1"
"10365" "ME" "" "PU" 5 771 56.4 18 "2004" "1"
"10366" "ME" "" "SF" 209 712.933014354067 70.2392344497608 30.7272727272727 "2004" "1"
"10367" "ME" "N" "CO" 45 740.111111111111 76.0222222222222 35.4222222222222 "2004" "1"
"10368" "ME" "N" "MH" 5 666.6 73.6 38.6 "2004" "1"
"10369" "ME" "N" "PU" 4 673 69 31.75 "2004" "1"
"10370" "ME" "N" "SF" 798 710.802005012531 70.359649122807 35.9235588972431 "2004" "1"
"10371" "ME" "Y" "CO" 8 779.25 76.25 33.5 "2004" "1"
"10372" "ME" "Y" "SF" 43 728.116279069767 86.2093023255814 34.7674418604651 "2004" "1"
"10373" "MI" "" "CO" 80 727.05 73.55 33.0125 "2004" "1"
"10374" "MI" "" "MH" 14 719.142857142857 72.2857142857143 38.7857142857143 "2004" "1"
"10375" "MI" "" "PU" 53 741.150943396226 69.7169811320755 22.3584905660377 "2004" "1"
"10376" "MI" "" "SF" 2574 713.973581973582 71.9390054390054 33.6006216006216 "2004" "1"
"10377" "MI" "N" "CO" 759 732.054018445323 70.4426877470356 33.9855072463768 "2004" "1"
"10378" "MI" "N" "LH" 4 734.25 67.5 40 "2004" "1"
"10379" "MI" "N" "MH" 83 718.289156626506 73.1686746987952 36.7710843373494 "2004" "1"
"10380" "MI" "N" "PU" 44 725.363636363636 69.75 32.9318181818182 "2004" "1"
"10381" "MI" "N" "SF" 8653 716.011209984976 73.2272044377672 33.5484802958511 "2004" "1"
"10382" "MI" "Y" "CO" 142 735.302816901409 78.5211267605634 34.2535211267606 "2004" "1"
"10383" "MI" "Y" "MH" 3 708.333333333333 80.6666666666667 33.3333333333333 "2004" "1"
"10384" "MI" "Y" "PU" 11 724.272727272727 76.5454545454545 28.3636363636364 "2004" "1"
"10385" "MI" "Y" "SF" 672 718.287202380952 82.4315476190476 34.2678571428571 "2004" "1"
"10386" "MN" "" "CO" 97 732.051546391753 69.4536082474227 31.6701030927835 "2004" "1"
"10387" "MN" "" "MH" 19 700.894736842105 76.5263157894737 39.9473684210526 "2004" "1"
"10388" "MN" "" "PU" 95 735.126315789474 69.5578947368421 29.3263157894737 "2004" "1"
"10389" "MN" "" "SF" 2375 721.159157894737 70.7578947368421 31.3128421052632 "2004" "1"
"10390" "MN" "N" "CO" 213 741.826291079812 73.3427230046948 37.037558685446 "2004" "1"
"10391" "MN" "N" "LH" 2 780 76.5 28.5 "2004" "1"
"10392" "MN" "N" "MH" 10 724 74.7 38.3 "2004" "1"
"10393" "MN" "N" "PU" 257 736.91439688716 68.9143968871595 35.6459143968872 "2004" "1"
"10394" "MN" "N" "SF" 4156 721.4968719923 73.2622714148219 35.4807507218479 "2004" "1"
"10395" "MN" "Y" "CO" 67 741.940298507463 80.3134328358209 35.5671641791045 "2004" "1"
"10396" "MN" "Y" "MH" 2 694.5 80 43 "2004" "1"
"10397" "MN" "Y" "PU" 45 727.533333333333 78.5111111111111 37.4666666666667 "2004" "1"
"10398" "MN" "Y" "SF" 527 720.280834914611 82.4326375711575 34.9487666034156 "2004" "1"
"10399" "MO" "" "CO" 42 725.666666666667 77.6428571428571 31.1428571428571 "2004" "1"
"10400" "MO" "" "MH" 15 686.266666666667 84.4 41.1333333333333 "2004" "1"
"10401" "MO" "" "PU" 105 724.076190476191 71.3714285714286 25.152380952381 "2004" "1"
"10402" "MO" "" "SF" 916 715.268558951965 74.4847161572052 31.0436681222707 "2004" "1"
"10403" "MO" "N" "CO" 144 730.006944444444 75.3819444444444 34.6180555555556 "2004" "1"
"10404" "MO" "N" "MH" 35 698 76.6 36.3142857142857 "2004" "1"
"10405" "MO" "N" "PU" 819 721.897435897436 74.0989010989011 35.023199023199 "2004" "1"
"10406" "MO" "N" "SF" 4031 711.438104688663 76.4291739022575 34.6586454973952 "2004" "1"
"10407" "MO" "Y" "CO" 29 716.241379310345 80.3103448275862 33.9310344827586 "2004" "1"
"10408" "MO" "Y" "MH" 2 691.5 92.5 51 "2004" "1"
"10409" "MO" "Y" "PU" 60 721.116666666667 81.3833333333333 34.05 "2004" "1"
"10410" "MO" "Y" "SF" 303 712.006600660066 85.3663366336634 34.1287128712871 "2004" "1"
"10411" "MS" "" "CO" 2 719.5 90 15 "2004" "1"
"10412" "MS" "" "LH" 1 603 78 49 "2004" "1"
"10413" "MS" "" "MH" 4 670 80.25 40.25 "2004" "1"
"10414" "MS" "" "PU" 10 717.6 76.4 15.8 "2004" "1"
"10415" "MS" "" "SF" 143 697.587412587413 79.5804195804196 28.9230769230769 "2004" "1"
"10416" "MS" "N" "CO" 9 743.777777777778 81 20.8888888888889 "2004" "1"
"10417" "MS" "N" "MH" 6 702 86.3333333333333 31.6666666666667 "2004" "1"
"10418" "MS" "N" "PU" 40 715.05 74.575 36.275 "2004" "1"
"10419" "MS" "N" "SF" 730 709.147945205479 80.0438356164384 34.7013698630137 "2004" "1"
"10420" "MS" "Y" "CO" 5 730.8 88 22 "2004" "1"
"10421" "MS" "Y" "PU" 2 768 86.5 32 "2004" "1"
"10422" "MS" "Y" "SF" 86 711.081395348837 84.8488372093023 31.3953488372093 "2004" "1"
"10423" "MT" "" "CO" 9 730.555555555556 77.1111111111111 33.1111111111111 "2004" "1"
"10424" "MT" "" "MH" 8 724 80.875 31.875 "2004" "1"
"10425" "MT" "" "PU" 10 740.6 80.6 28.9 "2004" "1"
"10426" "MT" "" "SF" 228 719.864035087719 73.0745614035088 33.0131578947368 "2004" "1"
"10427" "MT" "N" "CO" 25 746.64 79.76 37.6 "2004" "1"
"10428" "MT" "N" "MH" 20 718.45 81.3 42.1 "2004" "1"
"10429" "MT" "N" "PU" 20 730.85 67.85 36.75 "2004" "1"
"10430" "MT" "N" "SF" 562 724.423487544484 75.288256227758 35.635231316726 "2004" "1"
"10431" "MT" "Y" "CO" 1 775 90 52 "2004" "1"
"10432" "MT" "Y" "MH" 2 755 87.5 41 "2004" "1"
"10433" "MT" "Y" "PU" 2 767.5 80 43.5 "2004" "1"
"10434" "MT" "Y" "SF" 62 718.241935483871 82.3709677419355 33.2096774193548 "2004" "1"
"10435" "NC" "" "CO" 60 725.083333333333 77.1166666666667 30.7666666666667 "2004" "1"
"10436" "NC" "" "MH" 36 700.888888888889 80.3333333333333 36.1388888888889 "2004" "1"
"10437" "NC" "" "PU" 142 710.471830985916 75.2394366197183 33.6971830985916 "2004" "1"
"10438" "NC" "" "SF" 956 708.213389121339 76.4487447698745 33.8650627615063 "2004" "1"
"10439" "NC" "N" "CO" 199 736.879396984925 77.0150753768844 33.6532663316583 "2004" "1"
"10440" "NC" "N" "MH" 74 694.527027027027 80.8648648648649 36.0540540540541 "2004" "1"
"10441" "NC" "N" "PU" 1117 729.442256042972 75.4870188003581 32.7162041181737 "2004" "1"
"10442" "NC" "N" "SF" 3917 717.918560122543 75.9514934899157 33.6377329588971 "2004" "1"
"10443" "NC" "Y" "CO" 22 721.681818181818 83.6818181818182 31.3181818181818 "2004" "1"
"10444" "NC" "Y" "MH" 16 680.5625 87.5625 39.125 "2004" "1"
"10445" "NC" "Y" "PU" 146 718.431506849315 80.8972602739726 34.3082191780822 "2004" "1"
"10446" "NC" "Y" "SF" 298 706.174496644295 83.6442953020134 34.0268456375839 "2004" "1"
"10447" "ND" "" "CO" 6 732 85.1666666666667 29.5 "2004" "1"
"10448" "ND" "" "MH" 9 718.222222222222 80.5555555555556 33.7777777777778 "2004" "1"
"10449" "ND" "" "SF" 130 723.430769230769 75.8153846153846 33.8384615384615 "2004" "1"
"10450" "ND" "N" "CO" 8 747.625 73.25 32 "2004" "1"
"10451" "ND" "N" "MH" 3 756.333333333333 82.6666666666667 34.6666666666667 "2004" "1"
"10452" "ND" "N" "SF" 263 722.414448669202 79.7072243346008 34.6273764258555 "2004" "1"
"10453" "ND" "Y" "CO" 2 712.5 87.5 25 "2004" "1"
"10454" "ND" "Y" "MH" 1 687 95 20 "2004" "1"
"10455" "ND" "Y" "SF" 61 732.83606557377 82.9180327868852 35.0983606557377 "2004" "1"
"10456" "NE" "" "CO" 5 713.8 83.4 37.4 "2004" "1"
"10457" "NE" "" "MH" 2 717 77.5 31.5 "2004" "1"
"10458" "NE" "" "PU" 18 728.833333333333 73.3888888888889 32.0555555555556 "2004" "1"
"10459" "NE" "" "SF" 525 725.923809523809 74.6038095238095 30.3752380952381 "2004" "1"
"10460" "NE" "N" "CO" 9 730.333333333333 72.4444444444444 38.3333333333333 "2004" "1"
"10461" "NE" "N" "MH" 2 739 86 27 "2004" "1"
"10462" "NE" "N" "PU" 92 727.130434782609 76.8369565217391 28.1521739130435 "2004" "1"
"10463" "NE" "N" "SF" 875 722.628571428571 78.2148571428571 34.7771428571429 "2004" "1"
"10464" "NE" "Y" "CO" 1 756 95 23 "2004" "1"
"10465" "NE" "Y" "MH" 2 739.5 87.5 39.5 "2004" "1"
"10466" "NE" "Y" "PU" 16 739.875 78.6875 36.875 "2004" "1"
"10467" "NE" "Y" "SF" 203 724.56157635468 85.6453201970443 34.1871921182266 "2004" "1"
"10468" "NH" "" "CO" 41 721.390243902439 73.1219512195122 34.1707317073171 "2004" "1"
"10469" "NH" "" "PU" 6 713.166666666667 67.6666666666667 17.5 "2004" "1"
"10470" "NH" "" "SF" 472 704.563559322034 69.218220338983 34.135593220339 "2004" "1"
"10471" "NH" "N" "CO" 168 726.029761904762 73.875 36.2023809523809 "2004" "1"
